Date,Close,Open,High,Low,Volume,Fluctuation
20190211,3306.47 ,3239.81 ,3307.06 ,3239.81 ,98820.00 ,0.0182 
20190212,3330.34 ,3306.35 ,3335.36 ,3298.63 ,122230.00 ,0.0072 
20190213,3397.03 ,3337.78 ,3405.58 ,3329.14 ,163830.00 ,0.0200 
20190214,3402.14 ,3392.85 ,3415.40 ,3381.98 ,151130.00 ,0.0015 
20190215,3338.70 ,3391.24 ,3395.03 ,3335.87 ,143670.00 ,-0.0186 
20190218,3445.74 ,3366.42 ,3445.74 ,3366.42 ,182890.00 ,0.0321 
20190219,3439.61 ,3454.72 ,3480.79 ,3419.07 ,179080.00 ,-0.0018 
20190220,3451.93 ,3449.93 ,3463.77 ,3421.51 ,147390.00 ,0.0036 
20190221,3442.71 ,3450.14 ,3500.25 ,3431.63 ,180140.00 ,-0.0027 
20190222,3520.12 ,3439.38 ,3520.12 ,3417.98 ,187240.00 ,0.0225 
20190225,3729.48 ,3575.85 ,3729.48 ,3574.69 ,342560.00 ,0.0595 
20190226,3684.69 ,3734.71 ,3762.11 ,3679.27 ,358040.00 ,-0.0120 
20190227,3678.39 ,3682.81 ,3737.63 ,3638.33 ,286240.00 ,-0.0017 
20190228,3669.37 ,3675.26 ,3695.46 ,3650.05 ,184810.00 ,-0.0025 
20190301,3749.71 ,3699.22 ,3749.71 ,3668.77 ,204710.00 ,0.0219 
20190304,3794.10 ,3783.04 ,3886.58 ,3764.78 ,323490.00 ,0.0118 
20190305,3816.01 ,3785.38 ,3816.16 ,3770.79 ,230850.00 ,0.0058 
20190306,3848.09 ,3822.86 ,3855.16 ,3787.52 ,318080.00 ,0.0084 
20190307,3808.85 ,3841.15 ,3845.18 ,3778.80 ,329850.00 ,-0.0102 
20190308,3657.58 ,3721.40 ,3774.54 ,3656.19 ,317990.00 ,-0.0397 
20190311,3729.95 ,3663.98 ,3731.91 ,3650.81 ,230910.00 ,0.0198 
20190312,3755.35 ,3758.32 ,3804.72 ,3723.68 ,274930.00 ,0.0068 
20190313,3724.19 ,3758.71 ,3763.09 ,3708.81 ,233680.00 ,-0.0083 
20190314,3698.49 ,3710.29 ,3747.82 ,3673.85 ,190820.00 ,-0.0069 
20190315,3745.01 ,3713.94 ,3782.24 ,3713.94 ,175180.00 ,0.0126 
20190318,3851.75 ,3753.64 ,3851.75 ,3733.68 ,216930.00 ,0.0285 
20190319,3833.96 ,3856.59 ,3868.34 ,3815.22 ,181730.00 ,-0.0046 
20190320,3835.44 ,3825.34 ,3855.15 ,3790.51 ,175630.00 ,0.0004 
20190321,3836.89 ,3840.28 ,3864.07 ,3823.47 ,196310.00 ,0.0004 
20190322,3833.80 ,3838.13 ,3845.58 ,3786.59 ,171360.00 ,-0.0008 
20190325,3742.83 ,3776.44 ,3807.18 ,3741.61 ,198590.00 ,-0.0237 
20190326,3700.44 ,3766.53 ,3770.84 ,3687.55 ,173050.00 ,-0.0113 
20190327,3743.39 ,3724.41 ,3750.26 ,3703.45 ,138760.00 ,0.0116 
20190328,3728.40 ,3731.06 ,3755.72 ,3710.08 ,133270.00 ,-0.0040 
20190329,3872.34 ,3739.77 ,3876.38 ,3739.77 ,215640.00 ,0.0386 
20190401,3973.93 ,3901.17 ,3982.91 ,3901.17 ,271380.00 ,0.0262 
20190402,3971.29 ,3986.34 ,3988.10 ,3956.51 ,226000.00 ,-0.0007 
20190403,4022.16 ,3947.87 ,4026.50 ,3939.78 ,231920.00 ,0.0128 
20190404,4062.23 ,4039.74 ,4072.11 ,4021.71 ,260410.00 ,0.0100 
20190408,4057.23 ,4097.10 ,4122.60 ,4017.49 ,267510.00 ,-0.0012 
20190409,4075.43 ,4063.81 ,4084.24 ,4038.28 ,182960.00 ,0.0045 
20190410,4085.85 ,4062.44 ,4115.38 ,4035.47 ,194690.00 ,0.0026 
20190411,3997.58 ,4083.46 ,4097.12 ,3990.24 ,169050.00 ,-0.0216 
20190412,3988.62 ,3986.78 ,4006.93 ,3961.46 ,135860.00 ,-0.0022 
20190415,3975.52 ,4056.49 ,4085.39 ,3974.23 ,182650.00 ,-0.0033 
20190416,4085.79 ,3958.10 ,4085.79 ,3943.49 ,202040.00 ,0.0277 
20190417,4087.24 ,4080.72 ,4106.62 ,4057.50 ,180370.00 ,0.0004 
20190418,4072.08 ,4085.11 ,4094.05 ,4056.24 ,146560.00 ,-0.0037 
20190419,4120.61 ,4076.30 ,4120.64 ,4046.20 ,150800.00 ,0.0119 
20190422,4025.61 ,4125.97 ,4126.09 ,4015.47 ,189350.00 ,-0.0231 
20190423,4019.01 ,4021.63 ,4061.09 ,4005.28 ,155610.00 ,-0.0016 
20190424,4030.09 ,4033.63 ,4044.34 ,3967.81 ,145500.00 ,0.0028 
20190425,3941.82 ,4013.60 ,4022.56 ,3938.33 ,159720.00 ,-0.0219 
20190426,3889.27 ,3921.89 ,3943.83 ,3887.25 ,142010.00 ,-0.0133 
20190429,3900.33 ,3896.58 ,3953.23 ,3875.45 ,153870.00 ,0.0028 
20190430,3913.21 ,3887.18 ,3923.11 ,3885.15 ,116230.00 ,0.0033 
20190506,3684.62 ,3775.08 ,3791.61 ,3647.14 ,197470.00 ,-0.0584 
20190507,3720.67 ,3702.27 ,3738.18 ,3671.83 ,132850.00 ,0.0098 
20190508,3667.46 ,3648.55 ,3722.93 ,3642.50 ,112870.00 ,-0.0143 
20190509,3599.70 ,3637.35 ,3656.90 ,3584.82 ,101040.00 ,-0.0185 
20190510,3730.45 ,3643.06 ,3732.92 ,3589.29 ,148000.00 ,0.0363 
20190513,3668.73 ,3675.76 ,3702.90 ,3658.00 ,103390.00 ,-0.0165 
20190514,3645.15 ,3630.44 ,3683.26 ,3630.44 ,102310.00 ,-0.0064 
20190515,3727.09 ,3674.99 ,3741.04 ,3674.99 ,110160.00 ,0.0225 
20190516,3743.96 ,3720.04 ,3745.14 ,3707.90 ,116260.00 ,0.0045 
20190517,3648.76 ,3744.88 ,3745.36 ,3637.58 ,128450.00 ,-0.0254 
20190520,3617.79 ,3635.74 ,3644.50 ,3583.83 ,108960.00 ,-0.0085 
20190521,3666.78 ,3619.44 ,3690.09 ,3610.68 ,111020.00 ,0.0135 
20190522,3649.38 ,3663.15 ,3679.27 ,3634.75 ,98350.00 ,-0.0047 
20190523,3583.96 ,3629.53 ,3631.47 ,3578.11 ,99900.00 ,-0.0179 
20190524,3593.91 ,3584.90 ,3623.39 ,3580.79 ,80930.00 ,0.0028 
20190527,3637.20 ,3592.60 ,3648.03 ,3556.26 ,108830.00 ,0.0120 
20190528,3672.26 ,3633.02 ,3683.23 ,3627.79 ,117890.00 ,0.0096 
20190529,3663.91 ,3642.54 ,3693.23 ,3637.35 ,93360.00 ,-0.0023 
20190530,3641.18 ,3648.85 ,3650.97 ,3612.62 ,94200.00 ,-0.0062 
20190531,3629.79 ,3641.00 ,3668.18 ,3627.54 ,89220.00 ,-0.0031 
20190603,3632.01 ,3640.61 ,3672.81 ,3613.13 ,100720.00 ,0.0006 
20190604,3598.47 ,3632.56 ,3636.13 ,3584.46 ,87100.00 ,-0.0092 
20190605,3597.11 ,3627.79 ,3634.45 ,3593.95 ,88640.00 ,-0.0004 
20190606,3564.68 ,3601.04 ,3601.04 ,3557.02 ,85530.00 ,-0.0090 
20190610,3610.74 ,3578.01 ,3623.73 ,3568.28 ,92380.00 ,0.0129 
20190611,3719.28 ,3617.52 ,3723.14 ,3617.52 ,143480.00 ,0.0301 
20190612,3691.10 ,3706.86 ,3711.88 ,3683.94 ,119180.00 ,-0.0076 
20190613,3685.39 ,3689.58 ,3697.59 ,3654.27 ,96330.00 ,-0.0015 
20190614,3654.88 ,3690.48 ,3709.65 ,3650.91 ,101820.00 ,-0.0083 
20190617,3654.82 ,3654.44 ,3683.77 ,3645.50 ,72980.00 ,0.0000 
20190618,3667.62 ,3661.13 ,3675.65 ,3638.78 ,70690.00 ,0.0035 
20190619,3715.94 ,3761.34 ,3771.35 ,3715.13 ,125600.00 ,0.0132 
20190620,3828.52 ,3718.94 ,3845.79 ,3717.19 ,168870.00 ,0.0303 
20190621,3833.94 ,3832.73 ,3856.09 ,3817.31 ,153640.00 ,0.0014 
20190624,3841.27 ,3836.31 ,3853.55 ,3819.77 ,100090.00 ,0.0019 
20190625,3801.31 ,3837.43 ,3838.06 ,3755.01 ,124080.00 ,-0.0104 
20190626,3794.33 ,3779.51 ,3809.76 ,3771.72 ,81820.00 ,-0.0018 
20190627,3834.82 ,3807.54 ,3854.08 ,3805.83 ,105320.00 ,0.0107 
20190628,3825.59 ,3832.06 ,3835.23 ,3803.05 ,84770.00 ,-0.0024 
20190701,3935.81 ,3899.33 ,3936.67 ,3886.91 ,158370.00 ,0.0288 
20190702,3937.17 ,3931.05 ,3942.43 ,3918.94 ,131860.00 ,0.0003 
20190703,3893.53 ,3927.44 ,3927.44 ,3878.84 ,111990.00 ,-0.0111 
20190704,3873.10 ,3895.20 ,3906.89 ,3854.69 ,99340.00 ,-0.0052 
20190705,3893.20 ,3875.37 ,3900.31 ,3857.93 ,74010.00 ,0.0052 
20190708,3802.79 ,3875.75 ,3875.75 ,3775.03 ,109540.00 ,-0.0232 
20190709,3793.13 ,3798.10 ,3811.10 ,3774.76 ,74840.00 ,-0.0025 
20190710,3786.74 ,3807.95 ,3810.40 ,3774.23 ,72830.00 ,-0.0017 
20190711,3785.22 ,3806.19 ,3830.74 ,3774.41 ,75310.00 ,-0.0004 
20190712,3808.73 ,3783.07 ,3820.24 ,3774.52 ,75470.00 ,0.0062 
20190715,3824.19 ,3792.64 ,3844.87 ,3745.85 ,101210.00 ,0.0041 
20190716,3806.84 ,3819.25 ,3828.33 ,3799.87 ,80730.00 ,-0.0045 
20190717,3804.64 ,3800.11 ,3820.27 ,3787.90 ,95180.00 ,-0.0006 
20190718,3768.40 ,3793.19 ,3793.39 ,3768.00 ,87500.00 ,-0.0095 
20190719,3807.96 ,3787.51 ,3828.15 ,3787.51 ,88090.00 ,0.0105 
20190722,3781.68 ,3813.50 ,3816.54 ,3765.44 ,92100.00 ,-0.0069 
20190723,3789.91 ,3783.54 ,3792.96 ,3768.76 ,71310.00 ,0.0022 
20190724,3819.83 ,3803.59 ,3840.06 ,3803.57 ,90940.00 ,0.0079 
20190725,3851.07 ,3821.39 ,3851.07 ,3812.95 ,93740.00 ,0.0082 
20190726,3858.57 ,3835.23 ,3863.59 ,3832.52 ,83260.00 ,0.0019 
20190729,3854.27 ,3857.94 ,3862.75 ,3842.43 ,84810.00 ,-0.0011 
20190730,3870.32 ,3861.57 ,3890.73 ,3861.57 ,94120.00 ,0.0042 
20190731,3835.36 ,3856.74 ,3856.74 ,3830.09 ,82150.00 ,-0.0090 
20190801,3803.47 ,3819.32 ,3831.26 ,3791.55 ,84110.00 ,-0.0083 
20190802,3747.44 ,3729.13 ,3754.53 ,3720.06 ,108340.00 ,-0.0147 
20190805,3675.69 ,3724.41 ,3739.50 ,3675.69 ,101330.00 ,-0.0191 
20190806,3636.33 ,3609.11 ,3649.90 ,3575.86 ,129830.00 ,-0.0107 
20190807,3621.43 ,3654.63 ,3659.08 ,3621.43 ,84240.00 ,-0.0041 
20190808,3669.29 ,3651.36 ,3675.46 ,3646.94 ,88460.00 ,0.0132 
20190809,3633.53 ,3686.75 ,3689.18 ,3628.12 ,85300.00 ,-0.0097 
20190812,3699.10 ,3647.87 ,3699.10 ,3643.32 ,82080.00 ,0.0180 
20190813,3665.75 ,3675.59 ,3686.43 ,3658.01 ,76500.00 ,-0.0090 
20190814,3682.40 ,3712.07 ,3717.56 ,3680.61 ,91200.00 ,0.0045 
20190815,3694.00 ,3618.01 ,3694.30 ,3612.11 ,88600.00 ,0.0032 
20190816,3710.54 ,3697.94 ,3738.10 ,3687.08 ,88320.00 ,0.0045 
20190819,3791.09 ,3736.03 ,3791.09 ,3720.69 ,139330.00 ,0.0217 
20190820,3787.73 ,3786.03 ,3799.90 ,3778.73 ,108600.00 ,-0.0009 
20190821,3781.76 ,3778.31 ,3792.60 ,3775.45 ,82300.00 ,-0.0016 
20190822,3793.51 ,3793.86 ,3797.33 ,3771.20 ,85810.00 ,0.0031 
20190823,3820.86 ,3796.88 ,3829.36 ,3788.03 ,87960.00 ,0.0072 
20190826,3765.91 ,3756.36 ,3778.87 ,3753.16 ,93860.00 ,-0.0144 
20190827,3816.95 ,3791.46 ,3848.24 ,3790.87 ,124730.00 ,0.0136 
20190828,3802.58 ,3818.81 ,3822.59 ,3790.14 ,88750.00 ,-0.0038 
20190829,3790.19 ,3805.49 ,3808.60 ,3774.40 ,84080.00 ,-0.0033 
20190830,3799.59 ,3816.68 ,3828.97 ,3778.92 ,96700.00 ,0.0025 
20190902,3848.32 ,3803.69 ,3855.78 ,3799.82 ,110290.00 ,0.0128 
20190903,3853.61 ,3852.58 ,3856.68 ,3833.76 ,97720.00 ,0.0014 
20190904,3886.00 ,3848.65 ,3886.00 ,3846.42 ,126630.00 ,0.0084 
20190905,3925.32 ,3909.21 ,3970.00 ,3909.21 ,181660.00 ,0.0101 
20190906,3948.51 ,3946.69 ,3948.54 ,3922.34 ,121880.00 ,0.0059 
20190909,3972.95 ,3980.96 ,3985.24 ,3954.88 ,146810.00 ,0.0062 
20190910,3959.26 ,3976.87 ,3976.92 ,3938.74 ,130890.00 ,-0.0034 
20190911,3930.10 ,3969.68 ,3971.22 ,3922.95 ,131600.00 ,-0.0074 
20190912,3972.38 ,3944.69 ,3975.93 ,3933.44 ,110240.00 ,0.0108 
20190916,3957.72 ,3981.36 ,3982.20 ,3943.37 ,110260.00 ,-0.0037 
20190917,3891.22 ,3947.16 ,3947.16 ,3879.49 ,113690.00 ,-0.0168 
20190918,3910.08 ,3902.99 ,3923.15 ,3902.51 ,82060.00 ,0.0048 
20190919,3924.38 ,3923.96 ,3924.38 ,3897.07 ,85980.00 ,0.0037 
20190920,3935.65 ,3933.46 ,3942.22 ,3921.41 ,103460.00 ,0.0029 
20190923,3890.66 ,3925.19 ,3925.19 ,3868.21 ,94040.00 ,-0.0114 
20190924,3901.08 ,3895.87 ,3927.01 ,3886.14 ,87780.00 ,0.0027 
20190925,3870.98 ,3887.55 ,3889.84 ,3867.23 ,89520.00 ,-0.0077 
20190926,3841.14 ,3884.70 ,3890.75 ,3840.25 ,102700.00 ,-0.0077 
20190927,3852.65 ,3843.46 ,3859.50 ,3832.25 ,74000.00 ,0.0030 
20190930,3814.53 ,3842.07 ,3857.23 ,3813.55 ,65930.00 ,-0.0099 
20191008,3837.68 ,3818.59 ,3861.64 ,3818.59 ,76660.00 ,0.0061 
20191009,3843.24 ,3822.61 ,3845.34 ,3805.07 ,75860.00 ,0.0014 
20191010,3874.64 ,3838.49 ,3877.14 ,3829.43 ,79220.00 ,0.0082 
20191011,3911.73 ,3885.52 ,3922.37 ,3868.84 ,93410.00 ,0.0096 
20191014,3953.24 ,3944.86 ,3983.81 ,3934.73 ,122390.00 ,0.0106 
20191015,3936.25 ,3953.16 ,3953.16 ,3928.15 ,85270.00 ,-0.0043 
20191016,3922.69 ,3939.28 ,3964.05 ,3919.02 ,83230.00 ,-0.0034 
20191017,3925.22 ,3929.39 ,3935.81 ,3913.92 ,64860.00 ,0.0006 
20191018,3869.38 ,3935.42 ,3940.54 ,3864.97 ,82320.00 ,-0.0142 
20191021,3880.84 ,3865.34 ,3884.74 ,3856.04 ,74180.00 ,0.0030 
20191022,3895.88 ,3896.31 ,3897.44 ,3870.55 ,68920.00 ,0.0039 
20191023,3871.08 ,3892.68 ,3901.42 ,3862.20 ,70200.00 ,-0.0064 
20191024,3870.67 ,3877.92 ,3890.20 ,3852.58 ,71340.00 ,-0.0001 
20191025,3896.79 ,3871.77 ,3899.72 ,3849.03 ,77450.00 ,0.0067 
20191028,3926.59 ,3904.98 ,3927.80 ,3897.82 ,97410.00 ,0.0076 
20191029,3910.23 ,3929.71 ,3932.37 ,3910.23 ,82260.00 ,-0.0042 
20191030,3891.23 ,3904.72 ,3908.10 ,3883.45 ,77870.00 ,-0.0049 
20191031,3886.75 ,3906.86 ,3907.15 ,3878.88 ,86720.00 ,-0.0012 
20191101,3952.39 ,3883.81 ,3956.08 ,3876.42 ,100690.00 ,0.0169 
20191104,3978.12 ,3964.01 ,3985.36 ,3964.01 ,104190.00 ,0.0065 
20191105,4002.81 ,3982.12 ,4030.64 ,3970.87 ,112910.00 ,0.0062 
20191106,3984.88 ,4006.33 ,4007.50 ,3973.78 ,97310.00 ,-0.0045 
20191107,3991.87 ,3984.55 ,4005.38 ,3975.55 ,87260.00 ,0.0018 
20191108,3973.01 ,4017.67 ,4022.04 ,3971.57 ,97110.00 ,-0.0047 
20191111,3902.98 ,3948.62 ,3948.62 ,3897.55 ,94160.00 ,-0.0176 
20191112,3903.69 ,3905.96 ,3914.88 ,3877.74 ,76540.00 ,0.0002 
20191113,3899.98 ,3905.28 ,3908.42 ,3882.43 ,76750.00 ,-0.0010 
20191114,3905.86 ,3905.93 ,3916.95 ,3895.14 ,87010.00 ,0.0015 
20191115,3877.09 ,3908.49 ,3915.10 ,3877.09 ,83730.00 ,-0.0074 
20191118,3907.93 ,3874.44 ,3913.10 ,3868.32 ,76650.00 ,0.0080 
20191119,3947.04 ,3904.10 ,3947.04 ,3902.38 ,82160.00 ,0.0100 
20191120,3907.86 ,3940.13 ,3943.23 ,3901.99 ,76820.00 ,-0.0099 
20191121,3889.60 ,3894.54 ,3901.83 ,3875.97 ,69130.00 ,-0.0047 
20191122,3849.99 ,3894.17 ,3918.84 ,3833.50 ,91040.00 ,-0.0102 
20191125,3878.21 ,3850.97 ,3878.25 ,3839.42 ,106070.00 ,0.0073 
20191126,3891.65 ,3893.43 ,3899.11 ,3869.59 ,111510.00 ,0.0035 
20191127,3875.62 ,3883.43 ,3889.98 ,3862.70 ,76440.00 ,-0.0041 
20191128,3862.30 ,3877.90 ,3887.69 ,3852.01 ,65230.00 ,-0.0034 
20191129,3828.67 ,3857.19 ,3861.66 ,3804.83 ,74140.00 ,-0.0087 
20191202,3836.06 ,3835.51 ,3854.75 ,3829.31 ,77410.00 ,0.0019 
20191203,3851.09 ,3829.21 ,3851.12 ,3811.63 ,73610.00 ,0.0039 
20191204,3849.82 ,3841.66 ,3852.99 ,3831.07 ,79680.00 ,-0.0003 
20191205,3879.36 ,3863.61 ,3883.40 ,3859.82 ,89050.00 ,0.0077 
20191206,3902.39 ,3885.06 ,3902.39 ,3878.70 ,78650.00 ,0.0059 
20191209,3895.45 ,3909.53 ,3911.97 ,3885.25 ,95350.00 ,-0.0018 
20191210,3900.38 ,3886.44 ,3900.96 ,3882.09 ,86260.00 ,0.0013 
20191211,3902.75 ,3907.16 ,3909.39 ,3890.34 ,99770.00 ,0.0006 
20191212,3891.02 ,3908.45 ,3908.45 ,3886.12 ,84710.00 ,-0.0030 
20191213,3968.22 ,3928.00 ,3969.46 ,3925.28 ,148570.00 ,0.0198 
20191216,3987.55 ,3970.71 ,3987.59 ,3953.51 ,148490.00 ,0.0049 
20191217,4041.80 ,3987.74 ,4067.14 ,3984.52 ,201160.00 ,0.0136 
20191218,4032.78 ,4039.72 ,4057.64 ,4025.34 ,151350.00 ,-0.0022 
20191219,4027.15 ,4034.62 ,4038.54 ,4014.90 ,117900.00 ,-0.0014 
20191220,4017.25 ,4032.15 ,4046.73 ,4014.93 ,121270.00 ,-0.0025 
20191223,3967.10 ,4014.69 ,4032.17 ,3964.38 ,122820.00 ,-0.0125 
20191224,3992.96 ,3971.56 ,3994.51 ,3963.67 ,95990.00 ,0.0065 
20191225,3990.87 ,3988.66 ,4000.56 ,3976.36 ,94940.00 ,-0.0005 
20191226,4025.99 ,3993.67 ,4025.99 ,3993.54 ,108860.00 ,0.0088 
20191227,4022.03 ,4029.25 ,4066.80 ,4019.72 ,150930.00 ,-0.0010 
20191230,4081.63 ,4015.52 ,4083.69 ,4001.50 ,155970.00 ,0.0148 
20191231,4096.58 ,4077.75 ,4098.14 ,4069.01 ,123260.00 ,0.0037 
20200102,4152.24 ,4121.35 ,4172.66 ,4121.35 ,182120.00 ,0.0136 
20200103,4144.96 ,4161.22 ,4164.30 ,4131.86 ,142830.00 ,-0.0018 
20200106,4129.30 ,4120.52 ,4170.64 ,4102.38 ,175310.00 ,-0.0038 
20200107,4160.23 ,4137.40 ,4161.25 ,4135.10 ,139490.00 ,0.0075 
20200108,4112.32 ,4139.63 ,4149.81 ,4101.98 ,167590.00 ,-0.0115 
20200109,4164.37 ,4145.53 ,4165.66 ,4143.59 ,136890.00 ,0.0127 
20200110,4163.18 ,4177.58 ,4180.98 ,4148.48 ,113030.00 ,-0.0003 
20200113,4203.99 ,4166.93 ,4203.99 ,4148.60 ,119690.00 ,0.0098 
20200114,4189.89 ,4215.16 ,4223.51 ,4188.08 ,129320.00 ,-0.0034 
20200115,4166.73 ,4186.88 ,4193.87 ,4150.88 ,104630.00 ,-0.0055 
20200116,4149.04 ,4174.82 ,4175.29 ,4142.18 ,100270.00 ,-0.0042 
20200117,4154.85 ,4162.19 ,4177.03 ,4141.64 ,98730.00 ,0.0014 
20200120,4185.83 ,4170.74 ,4185.96 ,4149.49 ,122410.00 ,0.0075 
20200121,4114.31 ,4165.02 ,4165.02 ,4113.33 ,130530.00 ,-0.0171 
20200122,4131.93 ,4093.80 ,4141.18 ,4046.49 ,126760.00 ,0.0043 
20200123,4003.90 ,4093.32 ,4103.52 ,3972.39 ,160360.00 ,-0.0310 
20200203,3688.36 ,3639.91 ,3732.16 ,3639.91 ,157560.00 ,-0.0788 
20200204,3785.64 ,3652.00 ,3786.86 ,3652.00 ,213930.00 ,0.0264 
20200205,3828.53 ,3801.10 ,3866.01 ,3781.61 ,174930.00 ,0.0113 
20200206,3899.78 ,3841.75 ,3914.91 ,3806.96 ,176460.00 ,0.0186 
20200207,3899.87 ,3879.55 ,3899.88 ,3849.71 ,151730.00 ,0.0000 
20200210,3916.01 ,3872.37 ,3920.17 ,3861.01 ,148410.00 ,0.0041 
20200211,3952.46 ,3926.42 ,3970.52 ,3915.71 ,143440.00 ,0.0093 
20200212,3984.43 ,3945.67 ,3984.43 ,3940.67 ,126710.00 ,0.0081 
20200213,3959.92 ,3985.88 ,3999.55 ,3950.14 ,145000.00 ,-0.0062 
20200214,3987.73 ,3954.23 ,4001.56 ,3954.02 ,143240.00 ,0.0070 
20200217,4077.42 ,3999.65 ,4077.45 ,3999.65 ,182780.00 ,0.0225 
20200218,4057.51 ,4069.83 ,4076.39 ,4027.79 ,163240.00 ,-0.0049 
20200219,4051.31 ,4049.59 ,4085.17 ,4042.85 ,169050.00 ,-0.0015 
20200220,4144.66 ,4062.90 ,4148.53 ,4055.81 ,212230.00 ,0.0230 
20200221,4149.49 ,4134.87 ,4184.44 ,4130.17 ,217210.00 ,0.0012 
20200224,4132.84 ,4131.84 ,4149.01 ,4097.18 ,212870.00 ,-0.0040 
20200225,4123.85 ,4066.30 ,4126.71 ,4020.91 ,244170.00 ,-0.0022 
20200226,4073.02 ,4070.10 ,4132.78 ,4061.12 ,261090.00 ,-0.0123 
20200227,4084.88 ,4084.08 ,4110.53 ,4067.44 ,181290.00 ,0.0029 
20200228,3940.05 ,3988.73 ,4031.15 ,3928.07 ,230280.00 ,-0.0355 
20200302,4069.67 ,3968.84 ,4092.54 ,3968.84 ,219310.00 ,0.0329 
20200303,4091.36 ,4125.14 ,4147.65 ,4067.91 ,219370.00 ,0.0053 
20200304,4115.05 ,4078.50 ,4115.26 ,4060.73 ,182430.00 ,0.0058 
20200305,4206.73 ,4150.21 ,4215.85 ,4127.04 ,231820.00 ,0.0223 
20200306,4138.51 ,4158.20 ,4181.31 ,4135.39 ,172480.00 ,-0.0162 
20200309,3997.13 ,4063.08 ,4063.08 ,3995.13 ,208100.00 ,-0.0342 
20200310,4082.73 ,3975.23 ,4093.00 ,3954.75 ,197420.00 ,0.0214 
20200311,4028.43 ,4090.93 ,4091.27 ,4028.40 ,161660.00 ,-0.0133 
20200312,3950.91 ,3976.11 ,3987.43 ,3926.27 ,157060.00 ,-0.0192 
20200313,3895.31 ,3771.01 ,3937.18 ,3765.15 ,188300.00 ,-0.0141 
20200316,3727.84 ,3899.86 ,3899.86 ,3720.51 ,185970.00 ,-0.0430 
20200317,3709.68 ,3739.78 ,3786.89 ,3618.31 ,166250.00 ,-0.0049 
20200318,3636.26 ,3729.69 ,3775.85 ,3636.26 ,155040.00 ,-0.0198 
20200319,3589.09 ,3623.79 ,3647.99 ,3503.19 ,180810.00 ,-0.0130 
20200320,3653.22 ,3629.51 ,3663.95 ,3588.78 ,139600.00 ,0.0179 
20200323,3530.31 ,3542.68 ,3585.80 ,3523.79 ,137110.00 ,-0.0336 
20200324,3625.11 ,3598.65 ,3627.76 ,3545.45 ,143100.00 ,0.0269 
20200325,3722.52 ,3711.48 ,3732.65 ,3685.99 ,153500.00 ,0.0269 
20200326,3698.05 ,3692.61 ,3736.25 ,3681.27 ,112310.00 ,-0.0066 
20200327,3710.06 ,3746.39 ,3758.78 ,3709.92 ,124060.00 ,0.0032 
20200330,3674.11 ,3657.46 ,3690.64 ,3637.59 ,126880.00 ,-0.0097 
20200331,3686.16 ,3708.14 ,3716.07 ,3676.20 ,111450.00 ,0.0033 
20200401,3675.08 ,3682.30 ,3731.78 ,3670.97 ,119350.00 ,-0.0030 
20200402,3734.53 ,3656.32 ,3734.53 ,3652.32 ,115170.00 ,0.0162 
20200403,3713.22 ,3721.48 ,3738.83 ,3698.98 ,99830.00 ,-0.0057 
20200407,3798.02 ,3779.91 ,3803.63 ,3772.21 ,142780.00 ,0.0228 
20200408,3780.34 ,3776.42 ,3793.00 ,3767.29 ,111390.00 ,-0.0047 
20200409,3792.81 ,3798.49 ,3801.72 ,3785.31 ,100490.00 ,0.0033 
20200410,3769.18 ,3794.84 ,3824.74 ,3758.96 ,102450.00 ,-0.0062 
20200413,3753.26 ,3751.71 ,3769.88 ,3740.19 ,79050.00 ,-0.0042 
20200414,3825.70 ,3777.83 ,3825.76 ,3764.98 ,110640.00 ,0.0193 
20200415,3797.36 ,3820.85 ,3829.80 ,3793.44 ,108460.00 ,-0.0074 
20200416,3802.38 ,3777.80 ,3807.36 ,3774.56 ,95950.00 ,0.0013 
20200417,3839.49 ,3831.92 ,3863.45 ,3821.42 ,132000.00 ,0.0098 
20200420,3853.46 ,3845.46 ,3853.80 ,3831.55 ,100010.00 ,0.0036 
20200421,3808.05 ,3838.23 ,3838.23 ,3780.00 ,102920.00 ,-0.0118 
20200422,3839.38 ,3789.13 ,3839.38 ,3782.21 ,85900.00 ,0.0082 
20200423,3829.75 ,3851.91 ,3857.47 ,3826.56 ,95510.00 ,-0.0025 
20200424,3796.97 ,3826.31 ,3827.21 ,3787.07 ,94840.00 ,-0.0086 
20200427,3822.77 ,3808.02 ,3842.87 ,3793.77 ,95460.00 ,0.0068 
20200428,3849.15 ,3835.35 ,3859.68 ,3768.20 ,122090.00 ,0.0069 
20200429,3867.03 ,3837.51 ,3880.74 ,3833.72 ,95860.00 ,0.0046 
20200430,3912.58 ,3880.41 ,3921.70 ,3880.41 ,132920.00 ,0.0118 
20200506,3936.25 ,3867.26 ,3937.69 ,3865.99 ,139860.00 ,0.0061 
20200507,3924.89 ,3937.59 ,3941.48 ,3915.90 ,105520.00 ,-0.0029 
20200508,3963.62 ,3943.00 ,3979.66 ,3935.98 ,116940.00 ,0.0099 
20200511,3960.18 ,3974.76 ,3998.10 ,3944.50 ,122670.00 ,-0.0009 
20200512,3960.24 ,3961.34 ,3970.11 ,3930.21 ,98250.00 ,0.0000 
20200513,3968.25 ,3946.64 ,3972.53 ,3932.57 ,88190.00 ,0.0020 
20200514,3925.22 ,3952.20 ,3952.20 ,3924.05 ,88530.00 ,-0.0108 
